CustomerID,TotalRevenue,TotalInvoices,ReturnedItems,BoughtItems,AvgBasketSize,AvgSubtotal,AvgItemCost,RecentPurDate
13394.0,4011.08,14,20.0,2962.0,211.57142857142858,286.5057142857143,1.354179608372721,2010-11-25 18:08:00
13395.0,872.51,2,0.0,1324.0,662.0,436.255,0.6589954682779456,2010-11-04 14:00:00
13397.0,1554.93,7,8.0,906.0,129.42857142857142,222.13285714285715,1.7162582781456954,2010-09-28 13:10:00
13398.0,213.0,1,0.0,60.0,60.0,213.0,3.55,2010-09-17 09:34:00
13399.0,275.4,3,0.0,120.0,40.0,91.8,2.295,2010-09-01 13:59:00
13400.0,300.93,2,2.0,284.0,142.0,150.465,1.059612676056338,2010-05-14 13:25:00
13402.0,913.9000000000001,3,0.0,628.0,209.33333333333334,304.6333333333334,1.455254777070064,2010-12-02 17:12:00
13403.0,154.5,2,0.0,70.0,35.0,77.25,2.2071428571428573,2010-11-17 11:38:00
13405.0,624.11,6,7.0,690.0,115.0,104.01833333333333,0.9045072463768116,2010-08-23 10:11:00
13406.0,557.2199999999999,3,6.0,292.0,97.33333333333333,185.73999999999998,1.9082876712328765,2010-10-08 14:44:00
13407.0,2111.89,6,67.0,1690.0,281.6666666666667,351.9816666666666,1.2496390532544377,2010-05-10 12:41:00
13408.0,23365.442,57,49.0,13267.0,232.75438596491227,409.92003508771927,1.7611699706037536,2010-12-03 09:39:00
13410.0,1183.6000000000001,5,6.0,726.0,145.2,236.72000000000003,1.6303030303030306,2010-11-11 16:45:00
13412.0,487.34999999999997,1,0.0,176.0,176.0,487.34999999999997,2.769034090909091,2010-03-29 16:28:00
13413.0,345.8,8,73.0,455.0,56.875,43.225,0.76,2010-03-10 12:17:00
13414.0,1091.74,4,2.0,1128.0,282.0,272.935,0.967854609929078,2010-09-02 16:55:00
13415.0,681.9200000000001,5,92.0,502.0,100.4,136.38400000000001,1.358406374501992,2010-08-24 11:38:00
13416.0,228.3,1,0.0,66.0,66.0,228.3,3.4590909090909094,2009-12-03 13:02:00
13417.0,953.0600000000001,5,24.0,370.0,74.0,190.61200000000002,2.575837837837838,2010-06-10 10:05:00
13418.0,6070.72,16,4.0,3688.0,230.5,379.42,1.6460737527114968,2010-12-02 10:46:00
13421.0,2239.84,8,2.0,1239.0,154.875,279.98,1.8077804681194514,2010-10-29 17:17:00
13423.0,217.03,1,0.0,141.0,141.0,217.03,1.5392198581560284,2010-10-07 09:02:00
13424.0,557.92,2,3.0,529.0,264.5,278.96,1.0546691871455576,2010-09-21 19:46:00
13425.0,1751.72,5,6.0,1259.0,251.8,350.344,1.391358220810167,2010-07-19 12:56:00
13426.0,4526.06,12,0.0,2623.0,218.58333333333334,377.1716666666667,1.7255280213495998,2010-11-22 11:22:00
13427.0,423.93,3,0.0,335.0,111.66666666666667,141.31,1.265462686567164,2010-08-19 11:45:00
13428.0,281.51,2,0.0,210.0,105.0,140.755,1.3405238095238095,2010-07-13 13:33:00
13431.0,2020.1399999999999,7,4.0,898.0,128.28571428571428,288.59142857142854,2.249599109131403,2010-10-29 14:09:00
13432.0,439.1,2,0.0,217.0,108.5,219.55,2.0235023041474656,2010-05-17 13:18:00
13433.0,656.8699999999999,5,1.0,190.0,38.0,131.37399999999997,3.457210526315789,2010-09-28 18:46:00
13434.0,1132.6200000000001,3,0.0,564.0,188.0,377.54,2.0081914893617023,2010-11-19 15:09:00
13435.0,665.34,2,0.0,662.0,331.0,332.67,1.0050453172205438,2010-11-28 13:51:00
13438.0,46.5,1,0.0,10.0,10.0,46.5,4.65,2010-06-10 18:46:00
13439.0,702.9000000000001,2,0.0,710.0,355.0,351.45000000000005,0.9900000000000001,2010-11-16 15:24:00
13440.0,1213.95,10,22.0,573.0,57.3,121.39500000000001,2.118586387434555,2010-10-12 17:53:00
13441.0,424.26,1,0.0,316.0,316.0,424.26,1.3425949367088608,2010-10-04 10:38:00
13442.0,419.87,3,0.0,115.0,38.333333333333336,139.95666666666668,3.6510434782608696,2010-02-10 14:03:00
13443.0,1247.71,7,11.0,809.0,115.57142857142857,178.24428571428572,1.5422867737948085,2010-09-17 12:31:00
13444.0,631.68,2,0.0,337.0,168.5,315.84,1.874421364985163,2010-11-30 13:02:00
13445.0,241.89999999999998,1,0.0,198.0,198.0,241.89999999999998,1.2217171717171715,2010-03-23 15:34:00
13446.0,3608.86,18,66.0,2403.0,133.5,200.49222222222224,1.5018143986683312,2010-10-15 15:37:00
13448.0,4982.08,11,2.0,2744.0,249.45454545454547,452.91636363636366,1.8156268221574343,2010-12-01 10:53:00
13450.0,2073.8199999999997,8,2.0,2336.0,292.0,259.22749999999996,0.8877654109589039,2010-11-30 13:20:00
13451.0,4203.52,7,3.0,3119.0,445.57142857142856,600.5028571428572,1.34771401090093,2010-11-23 14:50:00
13452.0,139.8,1,0.0,4.0,4.0,139.8,34.95,2010-08-24 09:53:00
13453.0,402.01,3,2.0,207.0,69.0,134.00333333333333,1.9420772946859903,2010-11-11 19:47:00
13454.0,219.87,1,0.0,198.0,198.0,219.87,1.1104545454545456,2010-03-08 14:40:00
13455.0,1766.4700000000003,8,19.0,631.0,78.875,220.80875000000003,2.799477020602219,2010-12-08 13:11:00
13457.0,143.27,4,3.0,96.0,24.0,35.8175,1.4923958333333334,2010-01-20 08:48:00
13458.0,2312.7,2,0.0,1252.0,626.0,1156.35,1.8472044728434502,2010-11-25 15:02:00
13459.0,1160.4099999999999,2,0.0,986.0,493.0,580.2049999999999,1.176886409736308,2010-03-25 10:24:00
13461.0,2693.5,5,4.0,1962.0,392.4,538.7,1.3728338430173292,2010-11-04 10:59:00
13462.0,1002.3499999999999,4,0.0,635.0,158.75,250.58749999999998,1.578503937007874,2010-10-25 10:00:00
13464.0,2409.21,6,11.0,1037.0,172.83333333333334,401.535,2.3232497589199617,2010-11-10 12:24:00
13465.0,931.12,2,0.0,584.0,292.0,465.56,1.5943835616438355,2010-09-19 15:13:00
13466.0,654.3,5,11.0,401.0,80.2,130.85999999999999,1.6316708229426433,2010-11-08 13:02:00
13468.0,7434.86,49,52.0,3235.0,66.0204081632653,151.73183673469387,2.2982565687789798,2010-12-06 13:34:00
13469.0,82.4,1,0.0,52.0,52.0,82.4,1.5846153846153848,2010-02-24 15:03:00
13472.0,592.24,2,0.0,310.0,155.0,296.12,1.9104516129032258,2010-09-02 09:41:00
13473.0,1993.4399999999998,7,38.0,734.0,104.85714285714286,284.77714285714285,2.715858310626703,2010-05-14 10:47:00
13474.0,434.20000000000005,2,0.0,202.0,101.0,217.10000000000002,2.1495049504950496,2010-09-22 09:21:00
13476.0,823.0,3,0.0,296.0,98.66666666666667,274.3333333333333,2.7804054054054053,2010-10-29 08:24:00
13477.0,1379.5900000000001,5,0.0,1074.0,214.8,275.918,1.2845344506517693,2010-09-10 09:08:00
13478.0,2068.03,7,21.0,1189.0,169.85714285714286,295.4328571428572,1.7393019343986544,2010-08-27 13:23:00
13479.0,517.5,5,7.0,582.0,116.4,103.5,0.8891752577319587,2010-09-16 12:03:00
13480.0,627.8199999999999,2,0.0,362.0,181.0,313.90999999999997,1.734309392265193,2010-10-19 11:53:00
13481.0,2022.03,7,1.0,913.0,130.42857142857142,288.8614285714286,2.214709748083242,2010-12-06 15:12:00
13482.0,151.45,1,0.0,71.0,71.0,151.45,2.1330985915492957,2010-03-22 10:31:00
13484.0,453.52,3,12.0,180.0,60.0,151.17333333333332,2.5195555555555553,2010-11-21 13:48:00
13485.0,2503.6800000000003,14,10.0,1521.0,108.64285714285714,178.83428571428573,1.6460749506903356,2010-11-28 11:04:00
13487.0,271.47,2,0.0,97.0,48.5,135.735,2.798659793814433,2010-07-22 10:41:00
13488.0,6603.12,13,11.0,3373.0,259.46153846153845,507.9323076923077,1.9576400830121554,2010-12-07 13:01:00
13490.0,154.25,1,0.0,25.0,25.0,154.25,6.17,2010-02-23 14:48:00
13491.0,3350.74,18,0.0,1482.0,82.33333333333333,186.1522222222222,2.260958164642375,2010-12-02 14:30:00
13495.0,3256.4900000000002,9,22.0,1845.0,205.0,361.83222222222224,1.7650352303523036,2010-12-08 13:23:00
13497.0,945.28,6,4.0,416.0,69.33333333333333,157.54666666666665,2.272307692307692,2010-12-06 11:42:00
13498.0,327.38,1,0.0,362.0,362.0,327.38,0.9043646408839778,2009-12-09 15:26:00
13500.0,299.53,1,0.0,229.0,229.0,299.53,1.3079912663755457,2010-11-03 13:16:00
13501.0,1529.79,3,12.0,693.0,231.0,509.93,2.2074891774891774,2010-08-10 13:01:00
13502.0,482.59999999999997,3,2.0,226.0,75.33333333333333,160.86666666666665,2.1353982300884953,2010-10-25 13:21:00
13503.0,1576.69,11,23.0,870.0,79.0909090909091,143.33545454545455,1.8122873563218391,2010-08-17 13:17:00
13506.0,1156.83,6,3.0,850.0,141.66666666666666,192.80499999999998,1.3609764705882352,2010-12-05 12:15:00
13508.0,176.07999999999998,1,0.0,156.0,156.0,176.07999999999998,1.1287179487179486,2010-03-07 11:58:00
13509.0,135.0,1,0.0,108.0,108.0,135.0,1.25,2010-07-20 12:10:00
13510.0,2703.23,12,18.0,1658.0,138.16666666666666,225.26916666666668,1.630416164053076,2010-11-29 12:26:00
13511.0,244.60999999999999,2,7.0,60.0,30.0,122.30499999999999,4.076833333333333,2010-08-13 11:29:00
13512.0,462.18,3,0.0,276.0,92.0,154.06,1.6745652173913044,2010-11-17 14:55:00
13513.0,591.89,3,12.0,255.0,85.0,197.29666666666665,2.3211372549019607,2010-09-24 16:25:00
13514.0,663.7,3,0.0,248.0,82.66666666666667,221.23333333333335,2.676209677419355,2010-10-07 12:10:00
13515.0,374.70000000000005,2,0.0,138.0,69.0,187.35000000000002,2.715217391304348,2010-09-16 15:07:00
13516.0,295.85,1,0.0,129.0,129.0,295.85,2.2934108527131785,2010-10-18 08:52:00
13519.0,220.46,1,0.0,110.0,110.0,220.46,2.0041818181818183,2010-09-23 11:45:00
13520.0,3192.8999999999996,8,57.0,1640.0,205.0,399.11249999999995,1.9468902439024387,2010-12-03 10:36:00
13523.0,1136.64,2,0.0,602.0,301.0,568.32,1.888106312292359,2010-12-08 14:22:00
13526.0,942.5999999999999,4,264.0,1911.0,477.75,235.64999999999998,0.49324960753532177,2009-12-01 13:14:00
13527.0,2386.28,6,1.0,1070.0,178.33333333333334,397.71333333333337,2.2301682242990655,2010-10-17 12:52:00
13530.0,402.97999999999996,1,0.0,272.0,272.0,402.97999999999996,1.4815441176470587,2010-03-15 14:10:00
13531.0,1254.72,5,0.0,426.0,85.2,250.94400000000002,2.9453521126760562,2010-12-08 15:03:00
13534.0,1711.42,17,76.0,908.0,53.411764705882355,100.67176470588235,1.8848237885462555,2010-11-30 14:43:00
13535.0,89.5,1,0.0,10.0,10.0,89.5,8.95,2010-11-02 11:49:00
13537.0,717.85,2,0.0,337.0,168.5,358.925,2.130118694362018,2010-10-10 12:45:00
13538.0,1831.8799999999999,5,0.0,788.0,157.6,366.376,2.324720812182741,2010-11-08 14:19:00
13539.0,925.4200000000001,5,6.0,390.0,78.0,185.084,2.372871794871795,2010-10-15 09:15:00
13540.0,632.39,3,0.0,189.0,63.0,210.79666666666665,3.345978835978836,2010-08-29 14:20:00
13541.0,717.9,3,13.0,279.0,93.0,239.29999999999998,2.5731182795698926,2010-10-12 15:58:00
13542.0,3970.77,18,3.0,815.0,45.27777777777778,220.59833333333333,4.8721104294478526,2010-11-28 11:24:00
13543.0,1439.6100000000001,2,0.0,329.0,164.5,719.8050000000001,4.375714285714286,2010-03-15 13:34:00
13544.0,529.09,5,1.0,231.0,46.2,105.81800000000001,2.2904329004329007,2010-10-24 11:25:00
13545.0,347.34999999999997,3,7.0,257.0,85.66666666666667,115.78333333333332,1.351556420233463,2010-11-14 11:27:00
13546.0,465.15,2,0.0,230.0,115.0,232.575,2.022391304347826,2010-11-22 17:33:00
13547.0,175.53,1,0.0,82.0,82.0,175.53,2.140609756097561,2010-10-27 14:14:00
13548.0,226.57999999999998,1,0.0,124.0,124.0,226.57999999999998,1.827258064516129,2010-08-25 13:44:00
13549.0,87.6,1,0.0,96.0,96.0,87.6,0.9125,2010-11-17 12:17:00
13550.0,349.51,1,0.0,454.0,454.0,349.51,0.7698458149779736,2010-11-21 15:24:00
13551.0,152.39999999999998,1,0.0,24.0,24.0,152.39999999999998,6.349999999999999,2010-02-11 15:01:00
13552.0,3079.1,16,37.0,1237.0,77.3125,192.44375,2.489167340339531,2010-10-26 18:44:00
13553.0,517.8,1,0.0,206.0,206.0,517.8,2.5135922330097085,2010-02-03 12:21:00
13554.0,1556.39,10,15.0,582.0,58.2,155.639,2.6742096219931275,2010-11-24 15:05:00
13555.0,4757.06,12,19.0,2167.0,180.58333333333334,396.4216666666667,2.195228426395939,2010-11-26 11:50:00
13556.0,200.82,2,0.0,134.0,67.0,100.41,1.4986567164179103,2010-10-06 16:44:00
13557.0,2396.02,14,38.0,1852.0,132.28571428571428,171.1442857142857,1.2937473002159827,2010-11-10 09:39:00
13559.0,990.0,2,0.0,360.0,180.0,495.0,2.75,2010-07-15 09:52:00
13561.0,1678.86,10,0.0,1053.0,105.3,167.886,1.5943589743589743,2010-11-07 14:28:00
13562.0,3038.85,5,0.0,846.0,169.2,607.77,3.5920212765957444,2010-11-03 10:43:00
13564.0,15138.980000000001,50,102.0,8590.0,171.8,302.7796,1.7623958090803262,2010-12-06 17:26:00
13565.0,174.57999999999998,1,0.0,88.0,88.0,174.57999999999998,1.9838636363636362,2010-10-24 15:51:00
13566.0,833.4100000000001,3,0.0,691.0,230.33333333333334,277.80333333333334,1.2060926193921853,2010-10-01 12:27:00
13567.0,1078.59,5,2.0,645.0,129.0,215.718,1.6722325581395348,2010-10-07 12:51:00
13569.0,520.03,3,0.0,238.0,79.33333333333333,173.34333333333333,2.185,2010-12-07 12:29:00
13571.0,2454.22,14,0.0,1438.0,102.71428571428571,175.30142857142854,1.7066898470097356,2010-11-22 13:09:00
13573.0,622.0699999999999,4,0.0,357.0,89.25,155.51749999999998,1.7424929971988794,2010-11-25 15:01:00
13574.0,421.25,1,0.0,316.0,316.0,421.25,1.3330696202531647,2010-10-24 13:28:00
13576.0,4812.85,13,7.0,1968.0,151.3846153846154,370.2192307692308,2.445553861788618,2010-12-01 17:24:00
13577.0,1688.32,9,29.0,870.0,96.66666666666667,187.5911111111111,1.9405977011494253,2010-11-22 08:11:00
13578.0,147.66,1,0.0,127.0,127.0,147.66,1.1626771653543306,2010-10-26 13:44:00
13579.0,1068.8,5,4.0,588.0,117.6,213.76,1.8176870748299319,2010-12-05 16:10:00
13580.0,107.75,1,0.0,45.0,45.0,107.75,2.3944444444444444,2010-10-29 15:01:00
13581.0,162.53,1,0.0,89.0,89.0,162.53,1.8261797752808988,2010-10-21 16:30:00
13582.0,241.68,2,0.0,106.0,53.0,120.84,2.2800000000000002,2010-11-15 11:34:00
13583.0,664.001,1,0.0,372.0,372.0,664.001,1.7849489247311827,2010-01-29 13:53:00
13584.0,204.75,4,87.0,326.0,81.5,51.1875,0.6280674846625767,2010-07-29 13:55:00
13585.0,674.46,4,48.0,1386.0,346.5,168.615,0.4866233766233766,2010-06-27 12:33:00
13586.0,131.53,1,0.0,39.0,39.0,131.53,3.3725641025641027,2010-06-16 13:47:00
13587.0,961.1,3,0.0,484.0,161.33333333333334,320.3666666666667,1.9857438016528925,2010-09-16 13:52:00
13589.0,741.0899999999999,4,0.0,179.0,44.75,185.27249999999998,4.1401675977653625,2010-09-16 13:29:00
13590.0,4322.17,14,8.0,3428.0,244.85714285714286,308.7264285714286,1.2608430571761962,2010-11-29 11:40:00
13591.0,964.06,5,1.0,365.0,73.0,192.81199999999998,2.6412602739726028,2010-09-30 08:59:00
13593.0,3484.9300000000003,10,4.0,1459.0,145.9,348.49300000000005,2.3885743660041125,2010-11-17 13:11:00
13594.0,111.45000000000002,2,2.0,37.0,18.5,55.72500000000001,3.012162162162163,2010-08-11 10:23:00
13595.0,818.22,3,0.0,353.0,117.66666666666667,272.74,2.317903682719547,2010-07-11 12:36:00
13597.0,372.21,3,11.0,231.0,77.0,124.07,1.6112987012987012,2010-11-16 13:53:00
13598.0,609.42,4,0.0,343.0,85.75,152.355,1.776734693877551,2010-08-01 13:21:00
13599.0,4759.74,21,99.0,3200.0,152.38095238095238,226.6542857142857,1.48741875,2010-12-08 10:13:00
13600.0,298.9,1,0.0,275.0,275.0,298.9,1.0869090909090908,2010-03-15 17:16:00
13601.0,491.82000000000005,2,0.0,424.0,212.0,245.91000000000003,1.1599528301886795,2010-11-12 15:20:00
13602.0,596.28,3,0.0,271.0,90.33333333333333,198.76,2.2002952029520295,2010-11-23 12:14:00
13604.0,713.39,2,3.0,242.0,121.0,356.695,2.947892561983471,2010-02-25 18:38:00
13605.0,522.6700000000001,2,0.0,425.0,212.5,261.33500000000004,1.2298117647058826,2010-11-17 17:16:00
13607.0,382.6,2,6.0,178.0,89.0,191.3,2.149438202247191,2010-11-12 12:07:00
13608.0,236.2,1,0.0,113.0,113.0,236.2,2.090265486725664,2010-06-17 12:28:00
13609.0,167.35,1,0.0,19.0,19.0,167.35,8.807894736842105,2010-04-25 13:26:00
13610.0,1028.7,8,6.0,393.0,49.125,128.5875,2.617557251908397,2010-11-17 15:31:00
13611.0,2122.83,10,9.0,1236.0,123.6,212.283,1.7175,2010-11-30 16:26:00
13612.0,777.79,2,6.0,444.0,222.0,388.895,1.7517792792792792,2010-07-09 16:18:00
13613.0,1039.85,5,0.0,445.0,89.0,207.96999999999997,2.3367415730337076,2010-09-13 12:01:00
13614.0,748.73,2,0.0,258.0,129.0,374.365,2.9020542635658915,2010-11-11 12:20:00
13615.0,5812.24,10,13.0,2721.0,272.1,581.2239999999999,2.1360676221977215,2010-11-10 10:27:00
13616.0,288.1,2,0.0,175.0,87.5,144.05,1.6462857142857144,2010-05-20 12:59:00
13617.0,719.62,6,1.0,293.0,48.833333333333336,119.93666666666667,2.456040955631399,2010-10-27 14:00:00
13619.0,231.69,2,0.0,84.0,42.0,115.845,2.7582142857142857,2010-06-13 11:39:00
13620.0,112.34,1,0.0,74.0,74.0,112.34,1.5181081081081083,2010-06-29 15:02:00
13622.0,651.45,2,2.0,379.0,189.5,325.725,1.7188654353562007,2010-01-20 10:30:00
13623.0,1773.92,8,6.0,729.0,91.125,221.74,2.433360768175583,2010-11-24 13:36:00
13624.0,427.18,2,6.0,820.0,410.0,213.59,0.5209512195121951,2010-11-23 18:42:00
13625.0,301.26,1,0.0,144.0,144.0,301.26,2.092083333333333,2010-04-22 10:50:00
13626.0,432.26,2,3.0,189.0,94.5,216.13,2.287089947089947,2010-11-30 11:11:00
13627.0,593.53,3,2.0,363.0,121.0,197.84333333333333,1.635068870523416,2010-08-08 14:32:00
13628.0,310.14,1,0.0,106.0,106.0,310.14,2.9258490566037736,2010-02-01 14:44:00
13629.0,5578.5,8,0.0,3350.0,418.75,697.3125,1.665223880597015,2010-10-22 09:48:00
13632.0,1517.68,4,2.0,602.0,150.5,379.42,2.521063122923588,2010-11-10 12:03:00
13634.0,2944.39,12,156.0,1392.0,116.0,245.3658333333333,2.1152227011494253,2010-11-30 11:57:00
13635.0,1877.19,5,15.0,1207.0,241.4,375.438,1.5552526926263464,2010-09-28 17:56:00
13639.0,312.93,1,0.0,197.0,197.0,312.93,1.5884771573604062,2010-09-29 10:05:00
13640.0,405.0,1,0.0,108.0,108.0,405.0,3.75,2010-04-07 15:33:00
13641.0,921.8199999999999,7,18.0,1098.0,156.85714285714286,131.6885714285714,0.8395446265938069,2010-03-09 07:37:00
13642.0,147.17,4,1.0,80.0,20.0,36.7925,1.8396249999999998,2010-10-03 12:33:00
13643.0,1592.73,12,8.0,629.0,52.416666666666664,132.7275,2.5321621621621624,2010-11-24 11:37:00
13646.0,323.3,3,1.0,79.0,26.333333333333332,107.76666666666667,4.09240506329114,2010-11-05 12:13:00
13647.0,1393.5600000000002,4,0.0,908.0,227.0,348.39000000000004,1.5347577092511016,2010-08-02 10:31:00
13648.0,1679.01,11,32.0,960.0,87.27272727272727,152.63727272727272,1.74896875,2010-11-04 14:46:00
13649.0,1332.2800000000002,5,0.0,724.0,144.8,266.456,1.8401657458563538,2010-12-08 14:46:00
13650.0,1289.1599999999999,9,68.0,824.0,91.55555555555556,143.23999999999998,1.564514563106796,2010-11-30 13:55:00
13651.0,114.75,2,2.0,29.0,14.5,57.375,3.956896551724138,2010-11-23 09:47:00
13652.0,1475.77,3,0.0,992.0,330.6666666666667,491.92333333333335,1.4876713709677418,2010-12-06 09:21:00
13653.0,152.2,1,0.0,72.0,72.0,152.2,2.113888888888889,2010-08-09 08:19:00
13654.0,3600.67,5,0.0,2580.0,516.0,720.134,1.395608527131783,2010-11-24 16:41:00
13655.0,1326.3300000000002,6,13.0,620.0,103.33333333333333,221.05500000000004,2.1392419354838714,2010-11-30 08:24:00
13656.0,673.7,5,3.0,372.0,74.4,134.74,1.811021505376344,2010-09-07 14:08:00
13658.0,3350.6,6,15.0,1152.0,192.0,558.4333333333333,2.9085069444444445,2010-11-21 16:10:00
13659.0,3165.7799999999997,14,20.0,1645.0,117.5,226.12714285714284,1.9244863221884496,2010-10-19 14:09:00
13660.0,303.69,2,2.0,137.0,68.5,151.845,2.2167153284671532,2010-11-09 10:01:00
13661.0,325.24,1,0.0,118.0,118.0,325.24,2.756271186440678,2010-04-15 14:58:00
13662.0,1304.05,10,22.0,636.0,63.6,130.405,2.050393081761006,2010-11-19 10:58:00
13663.0,1824.14,5,2.0,802.0,160.4,364.82800000000003,2.274488778054863,2010-11-24 13:55:00
13665.0,1711.6599999999999,3,0.0,1652.0,550.6666666666666,570.5533333333333,1.0361138014527844,2010-11-18 13:06:00
13666.0,43.25,2,0.0,13.0,6.5,21.625,3.326923076923077,2010-10-15 15:46:00
13668.0,6533.07,18,46.0,2391.0,132.83333333333334,362.9483333333333,2.7323588456712673,2010-11-22 14:29:00
13669.0,195.0,1,0.0,156.0,156.0,195.0,1.25,2010-10-28 15:05:00
13671.0,194.95,1,0.0,107.0,107.0,194.95,1.8219626168224299,2010-11-10 10:50:00
13672.0,233.53000000000003,1,0.0,81.0,81.0,233.53000000000003,2.883086419753087,2009-12-09 11:40:00
13674.0,215.88,2,4.0,102.0,51.0,107.94,2.116470588235294,2010-10-06 11:15:00
13676.0,153.15000000000003,3,45.0,104.0,34.666666666666664,51.05000000000001,1.4725961538461543,2010-06-18 17:30:00
13677.0,556.19,3,0.0,218.0,72.66666666666667,185.39666666666668,2.551330275229358,2010-10-31 11:32:00
13679.0,281.26,3,0.0,102.0,34.0,93.75333333333333,2.7574509803921567,2010-08-03 12:13:00
13680.0,7713.25,8,0.0,3316.0,414.5,964.15625,2.3260705669481303,2010-08-25 13:05:00
13683.0,258.6,1,0.0,180.0,180.0,258.6,1.4366666666666668,2010-09-08 10:00:00
13684.0,482.29,4,11.0,196.0,49.0,120.5725,2.4606632653061227,2010-11-14 11:34:00
13686.0,337.04,2,0.0,308.0,154.0,168.52,1.0942857142857143,2010-11-24 14:44:00
13687.0,11880.84,1,0.0,87167.0,87167.0,11880.84,0.13629974646368465,2010-09-27 16:30:00
13688.0,375.5,1,0.0,130.0,130.0,375.5,2.8884615384615384,2010-03-14 14:11:00
13689.0,349.5,1,0.0,210.0,210.0,349.5,1.6642857142857144,2010-09-21 10:27:00
13691.0,212.78,1,0.0,145.0,145.0,212.78,1.467448275862069,2010-11-08 17:34:00
13692.0,1549.58,3,10.0,875.0,291.6666666666667,516.5266666666666,1.7709485714285713,2010-11-04 11:50:00
13693.0,1980.3200000000002,11,3.0,880.0,80.0,180.0290909090909,2.2503636363636366,2010-11-30 18:21:00
13694.0,128172.42,105,2254.0,125893.0,1198.9809523809524,1220.6897142857142,1.018106010659846,2010-12-01 12:12:00
13695.0,266.6,1,0.0,188.0,188.0,266.6,1.418085106382979,2010-05-11 11:07:00
13696.0,2008.7,4,6.0,552.0,138.0,502.175,3.638949275362319,2010-10-14 09:44:00
13698.0,465.53000000000003,2,0.0,231.0,115.5,232.76500000000001,2.0152813852813853,2010-04-22 11:52:00
13699.0,402.82,2,5.0,153.0,76.5,201.41,2.63281045751634,2010-06-10 17:43:00
13700.0,321.09000000000003,4,11.0,505.0,126.25,80.27250000000001,0.6358217821782178,2010-10-18 11:38:00
13701.0,159.55,2,1.0,80.0,40.0,79.775,1.9943750000000002,2010-09-28 18:34:00
13702.0,135.18,1,0.0,74.0,74.0,135.18,1.8267567567567569,2010-09-20 11:40:00
13703.0,0.0,2,118.0,118.0,59.0,0.0,0.0,2010-10-22 11:12:00
13705.0,1323.47,5,0.0,646.0,129.2,264.694,2.048715170278638,2010-12-01 10:29:00
13706.0,300.38,1,0.0,112.0,112.0,300.38,2.681964285714286,2010-03-23 09:18:00
13707.0,2559.45,3,0.0,1859.0,619.6666666666666,853.15,1.376788596019365,2010-10-06 10:05:00
13709.0,1263.7,5,0.0,614.0,122.8,252.74,2.05814332247557,2010-09-19 15:17:00
13710.0,329.03999999999996,2,0.0,160.0,80.0,164.51999999999998,2.0564999999999998,2010-10-12 10:22:00
13711.0,1380.5500000000002,13,23.0,679.0,52.23076923076923,106.19615384615386,2.033210603829161,2010-10-29 15:05:00
13712.0,537.58,1,0.0,776.0,776.0,537.58,0.6927577319587629,2010-04-08 11:16:00
13713.0,743.26,3,0.0,286.0,95.33333333333333,247.75333333333333,2.598811188811189,2010-10-27 16:18:00
13714.0,161.35,1,0.0,50.0,50.0,161.35,3.227,2010-08-31 13:57:00
13715.0,7384.400000000001,14,7.0,4371.0,312.2142857142857,527.4571428571429,1.6894074582475407,2010-12-02 08:52:00
13717.0,315.78999999999996,4,2.0,185.0,46.25,78.94749999999999,1.7069729729729728,2010-09-13 11:01:00
13719.0,1773.57,6,0.0,990.0,165.0,295.59499999999997,1.7914848484848485,2010-11-11 12:40:00
13721.0,217.39999999999998,1,0.0,196.0,196.0,217.39999999999998,1.1091836734693876,2010-11-09 17:59:00
13722.0,3260.0,7,0.0,1658.0,236.85714285714286,465.7142857142857,1.9662243667068757,2010-10-15 10:18:00
13723.0,1009.35,5,0.0,586.0,117.2,201.87,1.7224402730375428,2010-11-12 16:59:00
13724.0,213.01,1,0.0,130.0,130.0,213.01,1.6385384615384615,2010-03-12 15:28:00
13727.0,733.82,7,3.0,208.0,29.714285714285715,104.83142857142857,3.5279807692307696,2010-04-07 12:14:00
13728.0,1839.03,10,0.0,811.0,81.1,183.903,2.267607891491985,2010-11-17 13:50:00
13729.0,676.43,5,14.0,419.0,83.8,135.286,1.6143914081145583,2010-09-30 10:44:00
13733.0,484.53000000000003,3,2.0,335.0,111.66666666666667,161.51000000000002,1.446358208955224,2010-10-25 12:18:00
13734.0,3451.2900000000004,6,93.0,303.0,50.5,575.215,11.390396039603962,2010-07-19 12:04:00
13735.0,6706.63,14,41.0,3028.0,216.28571428571428,479.045,2.2148712021136063,2010-11-28 13:43:00
13736.0,1991.01,9,8.0,1055.0,117.22222222222223,221.22333333333333,1.88721327014218,2010-10-10 11:41:00
13738.0,440.93,1,0.0,240.0,240.0,440.93,1.8372083333333333,2010-11-08 15:23:00
13739.0,75.3,1,0.0,22.0,22.0,75.3,3.4227272727272724,2010-06-30 10:25:00
13740.0,1247.02,4,0.0,566.0,141.5,311.755,2.2032155477031803,2010-10-20 13:30:00
13745.0,469.73,2,15.0,650.0,325.0,234.865,0.7226615384615385,2010-06-16 12:00:00
13746.0,176.69,1,0.0,83.0,83.0,176.69,2.1287951807228915,2010-10-22 11:55:00
13747.0,169.79999999999998,2,0.0,60.0,30.0,84.89999999999999,2.8299999999999996,2010-12-01 10:37:00
13748.0,1320.1,5,0.0,669.0,133.8,264.02,1.9732436472346786,2010-12-01 09:00:00
